order_id,item_id,product_id,quantity,list_price,discount,source,timesamp
754,5,7,1,3999.99,0.2,Postgres,2024-05-02 01:02:30.140743
755,1,80,2,761.99,0.07,Postgres,2024-05-02 01:02:30.140743
755,2,43,2,5299.99,0.05,Postgres,2024-05-02 01:02:30.140743
755,3,57,2,1999.99,0.1,Postgres,2024-05-02 01:02:30.140743
756,1,64,1,489.99,0.1,Postgres,2024-05-02 01:02:30.140743
756,2,17,2,429.0,0.05,Postgres,2024-05-02 01:02:30.140743
757,1,95,1,299.99,0.1,Postgres,2024-05-02 01:02:30.140743
758,1,22,2,269.99,0.07,Postgres,2024-05-02 01:02:30.140743
758,2,99,1,299.99,0.1,Postgres,2024-05-02 01:02:30.140743
758,3,27,1,999.99,0.07,Postgres,2024-05-02 01:02:30.140743
758,4,65,2,346.99,0.07,Postgres,2024-05-02 01:02:30.140743
758,5,109,1,416.99,0.2,Postgres,2024-05-02 01:02:30.140743
759,1,93,2,209.99,0.05,Postgres,2024-05-02 01:02:30.140743
759,2,78,1,647.99,0.07,Postgres,2024-05-02 01:02:30.140743
760,1,21,2,269.99,0.07,Postgres,2024-05-02 01:02:30.140743
760,2,29,2,999.99,0.07,Postgres,2024-05-02 01:02:30.140743
761,1,43,1,5299.99,0.07,Postgres,2024-05-02 01:02:30.140743
761,2,52,2,875.99,0.2,Postgres,2024-05-02 01:02:30.140743
762,1,102,2,489.99,0.05,Postgres,2024-05-02 01:02:30.140743
763,1,90,1,209.99,0.07,Postgres,2024-05-02 01:02:30.140743
763,2,103,1,551.99,0.1,Postgres,2024-05-02 01:02:30.140743
764,1,55,1,2699.99,0.07,Postgres,2024-05-02 01:02:30.140743
764,2,95,2,299.99,0.05,Postgres,2024-05-02 01:02:30.140743
764,3,81,2,1099.99,0.07,Postgres,2024-05-02 01:02:30.140743
765,1,28,2,2499.99,0.2,Postgres,2024-05-02 01:02:30.140743
765,2,12,1,549.99,0.07,Postgres,2024-05-02 01:02:30.140743
765,3,25,1,499.99,0.2,Postgres,2024-05-02 01:02:30.140743
765,4,53,1,749.99,0.2,Postgres,2024-05-02 01:02:30.140743
765,5,65,1,346.99,0.05,Postgres,2024-05-02 01:02:30.140743
766,1,111,1,470.99,0.2,Postgres,2024-05-02 01:02:30.140743
767,1,63,1,3499.99,0.1,Postgres,2024-05-02 01:02:30.140743
767,2,29,1,999.99,0.07,Postgres,2024-05-02 01:02:30.140743
767,3,41,2,1469.99,0.05,Postgres,2024-05-02 01:02:30.140743
767,4,77,2,799.99,0.05,Postgres,2024-05-02 01:02:30.140743
768,1,31,1,1632.99,0.2,Postgres,2024-05-02 01:02:30.140743
768,2,76,1,299.99,0.2,Postgres,2024-05-02 01:02:30.140743
769,1,8,1,1799.99,0.1,Postgres,2024-05-02 01:02:30.140743
769,2,6,2,469.99,0.05,Postgres,2024-05-02 01:02:30.140743
769,3,36,2,832.99,0.07,Postgres,2024-05-02 01:02:30.140743
770,1,110,1,470.99,0.05,Postgres,2024-05-02 01:02:30.140743
770,2,42,1,2299.99,0.2,Postgres,2024-05-02 01:02:30.140743
770,3,103,1,551.99,0.2,Postgres,2024-05-02 01:02:30.140743
770,4,11,2,1680.99,0.05,Postgres,2024-05-02 01:02:30.140743
771,1,13,2,269.99,0.2,Postgres,2024-05-02 01:02:30.140743
771,2,88,1,189.99,0.2,Postgres,2024-05-02 01:02:30.140743
772,1,103,1,551.99,0.07,Postgres,2024-05-02 01:02:30.140743
773,1,92,1,209.99,0.1,Postgres,2024-05-02 01:02:30.140743
773,2,14,1,269.99,0.05,Postgres,2024-05-02 01:02:30.140743
773,3,17,2,429.0,0.2,Postgres,2024-05-02 01:02:30.140743
773,4,33,2,469.99,0.07,Postgres,2024-05-02 01:02:30.140743
774,1,65,1,346.99,0.05,Postgres,2024-05-02 01:02:30.140743
774,2,36,2,832.99,0.05,Postgres,2024-05-02 01:02:30.140743
774,3,20,1,599.99,0.2,Postgres,2024-05-02 01:02:30.140743
774,4,73,1,749.99,0.05,Postgres,2024-05-02 01:02:30.140743
774,5,58,2,4999.99,0.1,Postgres,2024-05-02 01:02:30.140743
775,1,39,1,1499.99,0.07,Postgres,2024-05-02 01:02:30.140743
776,1,28,1,2499.99,0.2,Postgres,2024-05-02 01:02:30.140743
776,2,42,2,2299.99,0.2,Postgres,2024-05-02 01:02:30.140743
776,3,71,1,416.99,0.1,Postgres,2024-05-02 01:02:30.140743
776,4,35,1,832.99,0.1,Postgres,2024-05-02 01:02:30.140743
777,1,5,1,1320.99,0.2,Postgres,2024-05-02 01:02:30.140743
777,2,7,2,3999.99,0.2,Postgres,2024-05-02 01:02:30.140743
777,3,2,1,749.99,0.2,Postgres,2024-05-02 01:02:30.140743
778,1,64,1,489.99,0.1,Postgres,2024-05-02 01:02:30.140743
778,2,85,1,329.99,0.05,Postgres,2024-05-02 01:02:30.140743
779,1,101,1,339.99,0.05,Postgres,2024-05-02 01:02:30.140743
779,2,90,2,209.99,0.2,Postgres,2024-05-02 01:02:30.140743
779,3,47,1,5299.99,0.2,Postgres,2024-05-02 01:02:30.140743
779,4,8,1,1799.99,0.2,Postgres,2024-05-02 01:02:30.140743
779,5,85,1,329.99,0.2,Postgres,2024-05-02 01:02:30.140743
780,1,32,1,469.99,0.1,Postgres,2024-05-02 01:02:30.140743
781,1,109,2,416.99,0.05,Postgres,2024-05-02 01:02:30.140743
781,2,7,2,3999.99,0.2,Postgres,2024-05-02 01:02:30.140743
781,3,57,2,1999.99,0.1,Postgres,2024-05-02 01:02:30.140743
782,1,20,2,599.99,0.07,Postgres,2024-05-02 01:02:30.140743
782,2,57,1,1999.99,0.07,Postgres,2024-05-02 01:02:30.140743
782,3,99,1,299.99,0.07,Postgres,2024-05-02 01:02:30.140743
782,4,16,2,599.99,0.2,Postgres,2024-05-02 01:02:30.140743
783,1,92,1,209.99,0.2,Postgres,2024-05-02 01:02:30.140743
783,2,22,2,269.99,0.05,Postgres,2024-05-02 01:02:30.140743
783,3,94,1,249.99,0.05,Postgres,2024-05-02 01:02:30.140743
783,4,29,1,999.99,0.1,Postgres,2024-05-02 01:02:30.140743
784,1,22,1,269.99,0.07,Postgres,2024-05-02 01:02:30.140743
784,2,72,2,619.99,0.1,Postgres,2024-05-02 01:02:30.140743
784,3,16,1,599.99,0.2,Postgres,2024-05-02 01:02:30.140743
785,1,59,2,2599.99,0.2,Postgres,2024-05-02 01:02:30.140743
785,2,40,1,4999.99,0.07,Postgres,2024-05-02 01:02:30.140743
785,3,25,1,499.99,0.07,Postgres,2024-05-02 01:02:30.140743
786,1,80,1,761.99,0.05,Postgres,2024-05-02 01:02:30.140743
787,1,51,2,6499.99,0.07,Postgres,2024-05-02 01:02:30.140743
787,2,66,2,250.99,0.1,Postgres,2024-05-02 01:02:30.140743
788,1,48,1,1499.99,0.2,Postgres,2024-05-02 01:02:30.140743
788,2,19,1,449.0,0.1,Postgres,2024-05-02 01:02:30.140743
788,3,13,1,269.99,0.05,Postgres,2024-05-02 01:02:30.140743
789,1,100,2,489.99,0.2,Postgres,2024-05-02 01:02:30.140743
789,2,93,2,209.99,0.07,Postgres,2024-05-02 01:02:30.140743
790,1,62,2,3499.99,0.07,Postgres,2024-05-02 01:02:30.140743
790,2,91,1,349.99,0.1,Postgres,2024-05-02 01:02:30.140743
791,1,54,1,3199.99,0.2,Postgres,2024-05-02 01:02:30.140743
791,2,25,2,499.99,0.07,Postgres,2024-05-02 01:02:30.140743
792,1,16,2,599.99,0.2,Postgres,2024-05-02 01:02:30.140743
792,2,39,1,1499.99,0.2,Postgres,2024-05-02 01:02:30.140743
792,3,56,1,5499.99,0.2,Postgres,2024-05-02 01:02:30.140743
792,4,30,1,999.99,0.05,Postgres,2024-05-02 01:02:30.140743
792,5,2,1,749.99,0.2,Postgres,2024-05-02 01:02:30.140743
793,1,60,1,1559.99,0.05,Postgres,2024-05-02 01:02:30.140743
793,2,95,2,299.99,0.05,Postgres,2024-05-02 01:02:30.140743
793,3,75,2,599.99,0.05,Postgres,2024-05-02 01:02:30.140743
794,1,41,2,1469.99,0.05,Postgres,2024-05-02 01:02:30.140743
794,2,68,1,449.99,0.2,Postgres,2024-05-02 01:02:30.140743
794,3,17,1,429.0,0.07,Postgres,2024-05-02 01:02:30.140743
794,4,28,1,2499.99,0.1,Postgres,2024-05-02 01:02:30.140743
795,1,95,2,299.99,0.05,Postgres,2024-05-02 01:02:30.140743
795,2,99,2,299.99,0.05,Postgres,2024-05-02 01:02:30.140743
796,1,6,2,469.99,0.2,Postgres,2024-05-02 01:02:30.140743
797,1,11,1,1680.99,0.07,Postgres,2024-05-02 01:02:30.140743
797,2,69,1,416.99,0.05,Postgres,2024-05-02 01:02:30.140743
797,3,74,1,439.99,0.1,Postgres,2024-05-02 01:02:30.140743
797,4,54,2,3199.99,0.05,Postgres,2024-05-02 01:02:30.140743
797,5,62,2,3499.99,0.1,Postgres,2024-05-02 01:02:30.140743
798,1,23,1,299.99,0.1,Postgres,2024-05-02 01:02:30.140743
798,2,90,1,209.99,0.05,Postgres,2024-05-02 01:02:30.140743
798,3,91,2,349.99,0.07,Postgres,2024-05-02 01:02:30.140743
798,4,42,1,2299.99,0.2,Postgres,2024-05-02 01:02:30.140743
798,5,26,2,599.99,0.05,Postgres,2024-05-02 01:02:30.140743
799,1,5,2,1320.99,0.1,Postgres,2024-05-02 01:02:30.140743
799,2,34,2,469.99,0.05,Postgres,2024-05-02 01:02:30.140743
799,3,29,2,999.99,0.07,Postgres,2024-05-02 01:02:30.140743
799,4,63,1,3499.99,0.1,Postgres,2024-05-02 01:02:30.140743
799,5,58,2,4999.99,0.07,Postgres,2024-05-02 01:02:30.140743
800,1,65,2,346.99,0.1,Postgres,2024-05-02 01:02:30.140743
800,2,54,1,3199.99,0.07,Postgres,2024-05-02 01:02:30.140743
800,3,6,2,469.99,0.05,Postgres,2024-05-02 01:02:30.140743
800,4,52,1,875.99,0.1,Postgres,2024-05-02 01:02:30.140743
800,5,95,2,299.99,0.05,Postgres,2024-05-02 01:02:30.140743
801,1,101,1,339.99,0.07,Postgres,2024-05-02 01:02:30.140743
802,1,30,1,999.99,0.05,Postgres,2024-05-02 01:02:30.140743
802,2,36,2,832.99,0.2,Postgres,2024-05-02 01:02:30.140743
802,3,40,1,4999.99,0.1,Postgres,2024-05-02 01:02:30.140743
802,4,28,1,2499.99,0.05,Postgres,2024-05-02 01:02:30.140743
803,1,111,1,470.99,0.07,Postgres,2024-05-02 01:02:30.140743
803,2,52,2,875.99,0.05,Postgres,2024-05-02 01:02:30.140743
803,3,102,1,489.99,0.07,Postgres,2024-05-02 01:02:30.140743
803,4,83,2,149.99,0.05,Postgres,2024-05-02 01:02:30.140743
804,1,89,2,209.99,0.2,Postgres,2024-05-02 01:02:30.140743
804,2,53,1,749.99,0.07,Postgres,2024-05-02 01:02:30.140743
804,3,50,2,5999.99,0.05,Postgres,2024-05-02 01:02:30.140743
805,1,24,1,549.99,0.05,Postgres,2024-05-02 01:02:30.140743
805,2,33,2,469.99,0.2,Postgres,2024-05-02 01:02:30.140743
805,3,62,2,3499.99,0.2,Postgres,2024-05-02 01:02:30.140743
805,4,32,1,469.99,0.07,Postgres,2024-05-02 01:02:30.140743
805,5,6,2,469.99,0.05,Postgres,2024-05-02 01:02:30.140743
806,1,93,2,209.99,0.1,Postgres,2024-05-02 01:02:30.140743
806,2,97,1,349.99,0.2,Postgres,2024-05-02 01:02:30.140743
806,3,77,2,799.99,0.1,Postgres,2024-05-02 01:02:30.140743
806,4,82,2,659.99,0.2,Postgres,2024-05-02 01:02:30.140743
806,5,91,2,349.99,0.07,Postgres,2024-05-02 01:02:30.140743
807,1,21,2,269.99,0.2,Postgres,2024-05-02 01:02:30.140743
807,2,6,1,469.99,0.07,Postgres,2024-05-02 01:02:30.140743
807,3,3,2,999.99,0.07,Postgres,2024-05-02 01:02:30.140743
807,4,9,2,2999.99,0.2,Postgres,2024-05-02 01:02:30.140743
807,5,16,1,599.99,0.2,Postgres,2024-05-02 01:02:30.140743
808,1,96,2,349.99,0.05,Postgres,2024-05-02 01:02:30.140743
808,2,18,1,449.0,0.05,Postgres,2024-05-02 01:02:30.140743
808,3,85,1,329.99,0.05,Postgres,2024-05-02 01:02:30.140743
808,4,19,2,449.0,0.05,Postgres,2024-05-02 01:02:30.140743
809,1,78,1,647.99,0.1,Postgres,2024-05-02 01:02:30.140743
809,2,26,1,599.99,0.2,Postgres,2024-05-02 01:02:30.140743
809,3,92,2,209.99,0.1,Postgres,2024-05-02 01:02:30.140743
810,1,103,2,551.99,0.05,Postgres,2024-05-02 01:02:30.140743
810,2,100,1,489.99,0.2,Postgres,2024-05-02 01:02:30.140743
810,3,56,1,5499.99,0.05,Postgres,2024-05-02 01:02:30.140743
810,4,22,1,269.99,0.2,Postgres,2024-05-02 01:02:30.140743
811,1,45,2,869.99,0.07,Postgres,2024-05-02 01:02:30.140743
811,2,54,1,3199.99,0.2,Postgres,2024-05-02 01:02:30.140743
811,3,70,1,659.99,0.07,Postgres,2024-05-02 01:02:30.140743
811,4,66,1,250.99,0.1,Postgres,2024-05-02 01:02:30.140743
812,1,76,2,299.99,0.1,Postgres,2024-05-02 01:02:30.140743
812,2,40,1,4999.99,0.2,Postgres,2024-05-02 01:02:30.140743
813,1,96,2,349.99,0.1,Postgres,2024-05-02 01:02:30.140743
813,2,85,2,329.99,0.2,Postgres,2024-05-02 01:02:30.140743
813,3,33,2,469.99,0.2,Postgres,2024-05-02 01:02:30.140743
813,4,26,2,599.99,0.07,Postgres,2024-05-02 01:02:30.140743
813,5,71,2,416.99,0.05,Postgres,2024-05-02 01:02:30.140743
814,1,69,2,416.99,0.1,Postgres,2024-05-02 01:02:30.140743
814,2,100,1,489.99,0.1,Postgres,2024-05-02 01:02:30.140743
814,3,65,1,346.99,0.2,Postgres,2024-05-02 01:02:30.140743
814,4,83,2,149.99,0.05,Postgres,2024-05-02 01:02:30.140743
815,1,105,2,533.99,0.2,Postgres,2024-05-02 01:02:30.140743
815,2,102,2,489.99,0.2,Postgres,2024-05-02 01:02:30.140743
815,3,87,2,189.99,0.1,Postgres,2024-05-02 01:02:30.140743
815,4,23,1,299.99,0.07,Postgres,2024-05-02 01:02:30.140743
816,1,75,2,599.99,0.1,Postgres,2024-05-02 01:02:30.140743
816,2,64,2,489.99,0.2,Postgres,2024-05-02 01:02:30.140743
817,1,85,1,329.99,0.05,Postgres,2024-05-02 01:02:30.140743
817,2,105,2,533.99,0.07,Postgres,2024-05-02 01:02:30.140743
817,3,48,2,1499.99,0.05,Postgres,2024-05-02 01:02:30.140743
818,1,103,1,551.99,0.05,Postgres,2024-05-02 01:02:30.140743
818,2,44,2,539.99,0.07,Postgres,2024-05-02 01:02:30.140743
818,3,19,2,449.0,0.05,Postgres,2024-05-02 01:02:30.140743
818,4,48,2,1499.99,0.05,Postgres,2024-05-02 01:02:30.140743
819,1,94,1,249.99,0.2,Postgres,2024-05-02 01:02:30.140743
820,1,107,1,416.99,0.05,Postgres,2024-05-02 01:02:30.140743
821,1,102,1,489.99,0.07,Postgres,2024-05-02 01:02:30.140743
821,2,70,2,659.99,0.2,Postgres,2024-05-02 01:02:30.140743
821,3,6,1,469.99,0.2,Postgres,2024-05-02 01:02:30.140743
821,4,107,1,416.99,0.05,Postgres,2024-05-02 01:02:30.140743
822,1,53,1,749.99,0.05,Postgres,2024-05-02 01:02:30.140743
822,2,72,1,619.99,0.2,Postgres,2024-05-02 01:02:30.140743
823,1,56,2,5499.99,0.07,Postgres,2024-05-02 01:02:30.140743
823,2,86,2,149.99,0.2,Postgres,2024-05-02 01:02:30.140743
823,3,81,1,1099.99,0.2,Postgres,2024-05-02 01:02:30.140743
824,1,92,2,209.99,0.1,Postgres,2024-05-02 01:02:30.140743
825,1,19,1,449.0,0.1,Postgres,2024-05-02 01:02:30.140743
825,2,30,2,999.99,0.2,Postgres,2024-05-02 01:02:30.140743
826,1,45,2,869.99,0.2,Postgres,2024-05-02 01:02:30.140743
826,2,36,1,832.99,0.1,Postgres,2024-05-02 01:02:30.140743
827,1,43,1,5299.99,0.05,Postgres,2024-05-02 01:02:30.140743
827,2,41,1,1469.99,0.2,Postgres,2024-05-02 01:02:30.140743
827,3,28,1,2499.99,0.2,Postgres,2024-05-02 01:02:30.140743
827,4,108,1,449.99,0.2,Postgres,2024-05-02 01:02:30.140743
828,1,25,2,499.99,0.2,Postgres,2024-05-02 01:02:30.140743
828,2,24,1,549.99,0.2,Postgres,2024-05-02 01:02:30.140743
828,3,55,2,2699.99,0.07,Postgres,2024-05-02 01:02:30.140743
829,1,103,1,551.99,0.2,Postgres,2024-05-02 01:02:30.140743
829,2,105,2,533.99,0.1,Postgres,2024-05-02 01:02:30.140743
830,1,85,2,329.99,0.2,Postgres,2024-05-02 01:02:30.140743
830,2,100,2,489.99,0.07,Postgres,2024-05-02 01:02:30.140743
830,3,96,2,349.99,0.2,Postgres,2024-05-02 01:02:30.140743
831,1,67,1,250.99,0.2,Postgres,2024-05-02 01:02:30.140743
831,2,11,1,1680.99,0.2,Postgres,2024-05-02 01:02:30.140743
831,3,68,1,449.99,0.1,Postgres,2024-05-02 01:02:30.140743
832,1,54,1,3199.99,0.05,Postgres,2024-05-02 01:02:30.140743
832,2,45,1,869.99,0.2,Postgres,2024-05-02 01:02:30.140743
832,3,27,1,999.99,0.07,Postgres,2024-05-02 01:02:30.140743
832,4,16,2,599.99,0.1,Postgres,2024-05-02 01:02:30.140743
833,1,20,2,599.99,0.05,Postgres,2024-05-02 01:02:30.140743
834,1,54,1,3199.99,0.07,Postgres,2024-05-02 01:02:30.140743
834,2,21,1,269.99,0.05,Postgres,2024-05-02 01:02:30.140743
834,3,78,1,647.99,0.2,Postgres,2024-05-02 01:02:30.140743
835,1,65,2,346.99,0.07,Postgres,2024-05-02 01:02:30.140743
835,2,82,1,659.99,0.2,Postgres,2024-05-02 01:02:30.140743
835,3,2,1,749.99,0.05,Postgres,2024-05-02 01:02:30.140743
836,1,108,2,449.99,0.2,Postgres,2024-05-02 01:02:30.140743
837,1,51,1,6499.99,0.05,Postgres,2024-05-02 01:02:30.140743
837,2,97,1,349.99,0.1,Postgres,2024-05-02 01:02:30.140743
837,3,87,2,189.99,0.2,Postgres,2024-05-02 01:02:30.140743
838,1,28,1,2499.99,0.1,Postgres,2024-05-02 01:02:30.140743
838,2,10,1,1549.0,0.1,Postgres,2024-05-02 01:02:30.140743
838,3,100,2,489.99,0.05,Postgres,2024-05-02 01:02:30.140743
838,4,65,2,346.99,0.07,Postgres,2024-05-02 01:02:30.140743
839,1,55,1,2699.99,0.07,Postgres,2024-05-02 01:02:30.140743
839,2,85,1,329.99,0.1,Postgres,2024-05-02 01:02:30.140743
839,3,58,2,4999.99,0.05,Postgres,2024-05-02 01:02:30.140743
840,1,27,1,999.99,0.07,Postgres,2024-05-02 01:02:30.140743
840,2,43,1,5299.99,0.07,Postgres,2024-05-02 01:02:30.140743
840,3,106,2,449.99,0.2,Postgres,2024-05-02 01:02:30.140743
841,1,22,2,269.99,0.1,Postgres,2024-05-02 01:02:30.140743
841,2,9,1,2999.99,0.2,Postgres,2024-05-02 01:02:30.140743
841,3,11,1,1680.99,0.2,Postgres,2024-05-02 01:02:30.140743
841,4,90,2,209.99,0.07,Postgres,2024-05-02 01:02:30.140743
841,5,100,1,489.99,0.1,Postgres,2024-05-02 01:02:30.140743
842,1,81,2,1099.99,0.07,Postgres,2024-05-02 01:02:30.140743
842,2,42,1,2299.99,0.1,Postgres,2024-05-02 01:02:30.140743
843,1,72,1,619.99,0.1,Postgres,2024-05-02 01:02:30.140743
843,2,75,2,599.99,0.1,Postgres,2024-05-02 01:02:30.140743
843,3,81,1,1099.99,0.1,Postgres,2024-05-02 01:02:30.140743
843,4,23,2,299.99,0.07,Postgres,2024-05-02 01:02:30.140743
844,1,79,2,402.99,0.07,Postgres,2024-05-02 01:02:30.140743
844,2,12,1,549.99,0.1,Postgres,2024-05-02 01:02:30.140743
844,3,83,2,149.99,0.2,Postgres,2024-05-02 01:02:30.140743
844,4,48,1,1499.99,0.2,Postgres,2024-05-02 01:02:30.140743
844,5,63,2,3499.99,0.05,Postgres,2024-05-02 01:02:30.140743
845,1,16,2,599.99,0.2,Postgres,2024-05-02 01:02:30.140743
845,2,75,1,599.99,0.2,Postgres,2024-05-02 01:02:30.140743
845,3,26,2,599.99,0.05,Postgres,2024-05-02 01:02:30.140743
845,4,73,2,749.99,0.2,Postgres,2024-05-02 01:02:30.140743
845,5,88,1,189.99,0.05,Postgres,2024-05-02 01:02:30.140743
846,1,46,2,1409.99,0.05,Postgres,2024-05-02 01:02:30.140743
846,2,47,1,5299.99,0.07,Postgres,2024-05-02 01:02:30.140743
846,3,71,1,416.99,0.1,Postgres,2024-05-02 01:02:30.140743
846,4,72,2,619.99,0.05,Postgres,2024-05-02 01:02:30.140743
846,5,103,2,551.99,0.07,Postgres,2024-05-02 01:02:30.140743
847,1,61,2,4999.99,0.05,Postgres,2024-05-02 01:02:30.140743
848,1,93,1,209.99,0.07,Postgres,2024-05-02 01:02:30.140743
848,2,100,2,489.99,0.2,Postgres,2024-05-02 01:02:30.140743
848,3,88,2,189.99,0.2,Postgres,2024-05-02 01:02:30.140743
848,4,41,2,1469.99,0.07,Postgres,2024-05-02 01:02:30.140743
849,1,109,1,416.99,0.2,Postgres,2024-05-02 01:02:30.140743
850,1,101,2,339.99,0.07,Postgres,2024-05-02 01:02:30.140743
850,2,5,2,1320.99,0.07,Postgres,2024-05-02 01:02:30.140743
850,3,37,1,379.99,0.07,Postgres,2024-05-02 01:02:30.140743
851,1,30,1,999.99,0.2,Postgres,2024-05-02 01:02:30.140743
851,2,93,1,209.99,0.05,Postgres,2024-05-02 01:02:30.140743
852,1,46,2,1409.99,0.07,Postgres,2024-05-02 01:02:30.140743
853,1,99,1,299.99,0.05,Postgres,2024-05-02 01:02:30.140743
853,2,58,2,4999.99,0.2,Postgres,2024-05-02 01:02:30.140743
853,3,42,2,2299.99,0.2,Postgres,2024-05-02 01:02:30.140743
853,4,45,1,869.99,0.2,Postgres,2024-05-02 01:02:30.140743
853,5,6,1,469.99,0.05,Postgres,2024-05-02 01:02:30.140743
854,1,87,1,189.99,0.1,Postgres,2024-05-02 01:02:30.140743
855,1,18,1,449.0,0.1,Postgres,2024-05-02 01:02:30.140743
855,2,93,2,209.99,0.2,Postgres,2024-05-02 01:02:30.140743
855,3,89,1,209.99,0.2,Postgres,2024-05-02 01:02:30.140743
856,1,38,2,549.99,0.05,Postgres,2024-05-02 01:02:30.140743
857,1,29,1,999.99,0.2,Postgres,2024-05-02 01:02:30.140743
858,1,45,2,869.99,0.2,Postgres,2024-05-02 01:02:30.140743
858,2,5,1,1320.99,0.2,Postgres,2024-05-02 01:02:30.140743
858,3,14,1,269.99,0.07,Postgres,2024-05-02 01:02:30.140743
858,4,73,2,749.99,0.07,Postgres,2024-05-02 01:02:30.140743
859,1,38,2,549.99,0.07,Postgres,2024-05-02 01:02:30.140743
859,2,13,1,269.99,0.1,Postgres,2024-05-02 01:02:30.140743
859,3,14,2,269.99,0.1,Postgres,2024-05-02 01:02:30.140743
859,4,71,2,416.99,0.1,Postgres,2024-05-02 01:02:30.140743
859,5,36,2,832.99,0.1,Postgres,2024-05-02 01:02:30.140743
860,1,6,1,469.99,0.05,Postgres,2024-05-02 01:02:30.140743
860,2,24,2,549.99,0.2,Postgres,2024-05-02 01:02:30.140743
860,3,25,1,499.99,0.2,Postgres,2024-05-02 01:02:30.140743
860,4,58,2,4999.99,0.07,Postgres,2024-05-02 01:02:30.140743
860,5,95,2,299.99,0.05,Postgres,2024-05-02 01:02:30.140743
861,1,14,2,269.99,0.07,Postgres,2024-05-02 01:02:30.140743
861,2,62,1,3499.99,0.2,Postgres,2024-05-02 01:02:30.140743
862,1,85,1,329.99,0.05,Postgres,2024-05-02 01:02:30.140743
862,2,99,1,299.99,0.2,Postgres,2024-05-02 01:02:30.140743
862,3,49,2,3499.99,0.07,Postgres,2024-05-02 01:02:30.140743
863,1,93,2,209.99,0.1,Postgres,2024-05-02 01:02:30.140743
864,1,37,1,379.99,0.1,Postgres,2024-05-02 01:02:30.140743
864,2,65,2,346.99,0.05,Postgres,2024-05-02 01:02:30.140743
864,3,13,1,269.99,0.2,Postgres,2024-05-02 01:02:30.140743
865,1,109,2,416.99,0.1,Postgres,2024-05-02 01:02:30.140743
865,2,34,1,469.99,0.05,Postgres,2024-05-02 01:02:30.140743
866,1,88,1,189.99,0.2,Postgres,2024-05-02 01:02:30.140743
866,2,67,2,250.99,0.07,Postgres,2024-05-02 01:02:30.140743
866,3,80,1,761.99,0.07,Postgres,2024-05-02 01:02:30.140743
866,4,13,2,269.99,0.07,Postgres,2024-05-02 01:02:30.140743
867,1,101,1,339.99,0.05,Postgres,2024-05-02 01:02:30.140743
868,1,46,1,1409.99,0.07,Postgres,2024-05-02 01:02:30.140743
869,1,7,1,3999.99,0.2,Postgres,2024-05-02 01:02:30.140743
869,2,106,2,449.99,0.05,Postgres,2024-05-02 01:02:30.140743
869,3,33,1,469.99,0.05,Postgres,2024-05-02 01:02:30.140743
869,4,55,2,2699.99,0.05,Postgres,2024-05-02 01:02:30.140743
869,5,65,2,346.99,0.2,Postgres,2024-05-02 01:02:30.140743
870,1,63,1,3499.99,0.07,Postgres,2024-05-02 01:02:30.140743
871,1,106,1,449.99,0.2,Postgres,2024-05-02 01:02:30.140743
871,2,38,1,549.99,0.1,Postgres,2024-05-02 01:02:30.140743
871,3,30,2,999.99,0.2,Postgres,2024-05-02 01:02:30.140743
871,4,107,2,416.99,0.05,Postgres,2024-05-02 01:02:30.140743
872,1,62,2,3499.99,0.07,Postgres,2024-05-02 01:02:30.140743
872,2,53,1,749.99,0.1,Postgres,2024-05-02 01:02:30.140743
873,1,32,2,469.99,0.1,Postgres,2024-05-02 01:02:30.140743
874,1,56,1,5499.99,0.05,Postgres,2024-05-02 01:02:30.140743
874,2,27,2,999.99,0.05,Postgres,2024-05-02 01:02:30.140743
874,3,73,1,749.99,0.1,Postgres,2024-05-02 01:02:30.140743
874,4,77,2,799.99,0.07,Postgres,2024-05-02 01:02:30.140743
875,1,5,2,1320.99,0.1,Postgres,2024-05-02 01:02:30.140743
875,2,15,2,529.99,0.05,Postgres,2024-05-02 01:02:30.140743
875,3,14,1,269.99,0.07,Postgres,2024-05-02 01:02:30.140743
875,4,111,1,470.99,0.2,Postgres,2024-05-02 01:02:30.140743
876,1,17,2,429.0,0.2,Postgres,2024-05-02 01:02:30.140743
876,2,66,2,250.99,0.2,Postgres,2024-05-02 01:02:30.140743
876,3,96,1,349.99,0.07,Postgres,2024-05-02 01:02:30.140743
876,4,107,2,416.99,0.05,Postgres,2024-05-02 01:02:30.140743
877,1,73,1,749.99,0.07,Postgres,2024-05-02 01:02:30.140743
877,2,103,1,551.99,0.1,Postgres,2024-05-02 01:02:30.140743
878,1,103,1,551.99,0.2,Postgres,2024-05-02 01:02:30.140743
878,2,13,1,269.99,0.1,Postgres,2024-05-02 01:02:30.140743
878,3,6,2,469.99,0.2,Postgres,2024-05-02 01:02:30.140743
878,4,18,2,449.0,0.05,Postgres,2024-05-02 01:02:30.140743
879,1,100,2,489.99,0.2,Postgres,2024-05-02 01:02:30.140743
879,2,2,2,749.99,0.07,Postgres,2024-05-02 01:02:30.140743
879,3,83,2,149.99,0.2,Postgres,2024-05-02 01:02:30.140743
879,4,82,1,659.99,0.07,Postgres,2024-05-02 01:02:30.140743
880,1,28,2,2499.99,0.2,Postgres,2024-05-02 01:02:30.140743
880,2,95,1,299.99,0.1,Postgres,2024-05-02 01:02:30.140743
