order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source,timesamp
540,1429,4,2016-11-03,2016-11-05,2016-11-06,1,3,Postgres,2024-04-30 07:25:43.343264
541,1228,4,2016-11-04,2016-11-07,2016-11-07,1,3,Postgres,2024-04-30 07:25:43.343264
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,Postgres,2024-04-30 07:25:43.343264
543,62,4,2016-11-06,2016-11-09,2016-11-08,2,6,Postgres,2024-04-30 07:25:43.343264
544,321,4,2016-11-06,2016-11-07,2016-11-08,2,7,Postgres,2024-04-30 07:25:43.343264
545,1108,4,2016-11-08,2016-11-10,2016-11-09,3,9,Postgres,2024-04-30 07:25:43.343264
546,470,4,2016-11-09,2016-11-12,2016-11-10,2,7,Postgres,2024-04-30 07:25:43.343264
547,20,4,2016-11-09,2016-11-11,2016-11-10,3,8,Postgres,2024-04-30 07:25:43.343264
548,739,4,2016-11-11,2016-11-13,2016-11-13,2,7,Postgres,2024-04-30 07:25:43.343264
549,64,3,2016-11-12,2016-11-12,2016-11-13,3,9,Postgres,2024-04-30 07:25:43.343264
550,892,4,2016-11-12,2016-11-14,2016-11-15,2,7,Postgres,2024-04-30 07:25:43.343264
551,1169,4,2016-11-12,2016-11-13,2016-11-13,2,6,Postgres,2024-04-30 07:25:43.343264
552,1282,4,2016-11-12,2016-11-15,2016-11-13,2,7,Postgres,2024-04-30 07:25:43.343264
553,913,4,2016-11-12,2016-11-13,2016-11-15,3,9,Postgres,2024-04-30 07:25:43.343264
554,104,4,2016-11-13,2016-11-14,2016-11-16,1,3,Postgres,2024-04-30 07:25:43.343264
555,212,4,2016-11-13,2016-11-14,2016-11-16,2,7,Postgres,2024-04-30 07:25:43.343264
556,61,4,2016-11-13,2016-11-14,2016-11-15,3,9,Postgres,2024-04-30 07:25:43.343264
557,1248,4,2016-11-14,2016-11-17,2016-11-15,2,6,Postgres,2024-04-30 07:25:43.343264
558,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,Postgres,2024-04-30 07:25:43.343264
559,959,4,2016-11-16,2016-11-17,2016-11-17,1,2,Postgres,2024-04-30 07:25:43.343264
560,1405,4,2016-11-18,2016-11-19,2016-11-21,2,6,Postgres,2024-04-30 07:25:43.343264
561,90,4,2016-11-19,2016-11-22,2016-11-22,2,6,Postgres,2024-04-30 07:25:43.343264
562,942,4,2016-11-19,2016-11-20,2016-11-22,2,7,Postgres,2024-04-30 07:25:43.343264
563,365,4,2016-11-20,2016-11-22,2016-11-21,2,6,Postgres,2024-04-30 07:25:43.343264
564,1058,4,2016-11-20,2016-11-23,2016-11-22,2,7,Postgres,2024-04-30 07:25:43.343264
565,894,4,2016-11-21,2016-11-22,2016-11-22,2,7,Postgres,2024-04-30 07:25:43.343264
566,298,4,2016-11-22,2016-11-25,2016-11-23,1,3,Postgres,2024-04-30 07:25:43.343264
567,1430,4,2016-11-22,2016-11-23,2016-11-23,1,2,Postgres,2024-04-30 07:25:43.343264
568,1275,4,2016-11-23,2016-11-25,2016-11-24,1,3,Postgres,2024-04-30 07:25:43.343264
569,707,4,2016-11-23,2016-11-24,2016-11-25,2,6,Postgres,2024-04-30 07:25:43.343264
570,989,4,2016-11-23,2016-11-24,2016-11-25,2,6,Postgres,2024-04-30 07:25:43.343264
571,5,4,2016-11-24,2016-11-25,2016-11-27,1,2,Postgres,2024-04-30 07:25:43.343264
572,178,4,2016-11-24,2016-11-26,2016-11-26,2,6,Postgres,2024-04-30 07:25:43.343264
573,423,4,2016-11-24,2016-11-26,2016-11-27,2,6,Postgres,2024-04-30 07:25:43.343264
574,833,4,2016-11-26,2016-11-27,2016-11-29,2,7,Postgres,2024-04-30 07:25:43.343264
575,33,4,2016-11-27,2016-11-28,2016-11-30,1,3,Postgres,2024-04-30 07:25:43.343264
576,1272,4,2016-11-27,2016-11-30,2016-11-28,1,3,Postgres,2024-04-30 07:25:43.343264
577,445,4,2016-11-27,2016-11-30,2016-11-29,2,6,Postgres,2024-04-30 07:25:43.343264
578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,Postgres,2024-04-30 07:25:43.343264
579,160,4,2016-11-27,2016-11-30,2016-11-29,3,8,Postgres,2024-04-30 07:25:43.343264
580,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,Postgres,2024-04-30 07:25:43.343264
581,688,4,2016-12-03,2016-12-05,2016-12-06,1,3,Postgres,2024-04-30 07:25:43.343264
582,32,3,2016-12-04,2016-12-04,2016-12-05,1,2,Postgres,2024-04-30 07:25:43.343264
583,792,4,2016-12-04,2016-12-05,2016-12-07,2,7,Postgres,2024-04-30 07:25:43.343264
584,1209,4,2016-12-04,2016-12-05,2016-12-05,2,7,Postgres,2024-04-30 07:25:43.343264
585,1219,4,2016-12-04,2016-12-05,2016-12-05,2,7,Postgres,2024-04-30 07:25:43.343264
586,1306,4,2016-12-04,2016-12-06,2016-12-05,2,6,Postgres,2024-04-30 07:25:43.343264
587,487,4,2016-12-06,2016-12-08,2016-12-08,1,2,Postgres,2024-04-30 07:25:43.343264
588,102,4,2016-12-06,2016-12-07,2016-12-07,2,7,Postgres,2024-04-30 07:25:43.343264
589,719,4,2016-12-06,2016-12-07,2016-12-07,2,7,Postgres,2024-04-30 07:25:43.343264
590,990,4,2016-12-06,2016-12-09,2016-12-07,2,7,Postgres,2024-04-30 07:25:43.343264
591,1211,4,2016-12-06,2016-12-09,2016-12-09,2,7,Postgres,2024-04-30 07:25:43.343264
592,1232,4,2016-12-06,2016-12-08,2016-12-08,2,7,Postgres,2024-04-30 07:25:43.343264
593,50,4,2016-12-07,2016-12-10,2016-12-08,3,8,Postgres,2024-04-30 07:25:43.343264
594,1318,4,2016-12-07,2016-12-08,2016-12-08,3,8,Postgres,2024-04-30 07:25:43.343264
595,538,4,2016-12-08,2016-12-09,2016-12-11,1,2,Postgres,2024-04-30 07:25:43.343264
596,952,4,2016-12-08,2016-12-09,2016-12-09,1,3,Postgres,2024-04-30 07:25:43.343264
597,1121,4,2016-12-08,2016-12-09,2016-12-10,2,6,Postgres,2024-04-30 07:25:43.343264
598,40,3,2016-12-09,2016-12-09,2016-12-10,1,3,Postgres,2024-04-30 07:25:43.343264
599,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,Postgres,2024-04-30 07:25:43.343264
600,624,4,2016-12-09,2016-12-12,2016-12-11,2,7,Postgres,2024-04-30 07:25:43.343264
601,683,4,2016-12-09,2016-12-10,2016-12-10,2,6,Postgres,2024-04-30 07:25:43.343264
602,823,4,2016-12-09,2016-12-10,2016-12-11,2,6,Postgres,2024-04-30 07:25:43.343264
603,1032,4,2016-12-09,2016-12-10,2016-12-10,2,7,Postgres,2024-04-30 07:25:43.343264
604,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,Postgres,2024-04-30 07:25:43.343264
605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,Postgres,2024-04-30 07:25:43.343264
606,18,4,2016-12-11,2016-12-12,2016-12-13,2,7,Postgres,2024-04-30 07:25:43.343264
607,309,4,2016-12-11,2016-12-14,2016-12-13,2,6,Postgres,2024-04-30 07:25:43.343264
608,1103,4,2016-12-12,2016-12-15,2016-12-14,1,3,Postgres,2024-04-30 07:25:43.343264
609,896,4,2016-12-12,2016-12-13,2016-12-14,2,7,Postgres,2024-04-30 07:25:43.343264
610,711,4,2016-12-13,2016-12-15,2016-12-14,2,6,Postgres,2024-04-30 07:25:43.343264
611,1073,4,2016-12-15,2016-12-17,2016-12-18,2,7,Postgres,2024-04-30 07:25:43.343264
612,634,4,2016-12-16,2016-12-17,2016-12-17,2,7,Postgres,2024-04-30 07:25:43.343264
613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,Postgres,2024-04-30 07:25:43.343264
614,654,4,2016-12-18,2016-12-21,2016-12-21,1,2,Postgres,2024-04-30 07:25:43.343264
615,560,4,2016-12-19,2016-12-22,2016-12-21,3,9,Postgres,2024-04-30 07:25:43.343264
616,1444,4,2016-12-20,2016-12-23,2016-12-23,2,6,Postgres,2024-04-30 07:25:43.343264
617,118,4,2016-12-21,2016-12-23,2016-12-23,2,7,Postgres,2024-04-30 07:25:43.343264
618,131,4,2016-12-21,2016-12-22,2016-12-22,2,6,Postgres,2024-04-30 07:25:43.343264
619,454,4,2016-12-22,2016-12-25,2016-12-25,2,7,Postgres,2024-04-30 07:25:43.343264
620,466,4,2016-12-22,2016-12-24,2016-12-24,2,6,Postgres,2024-04-30 07:25:43.343264
621,1157,4,2016-12-23,2016-12-25,2016-12-24,2,6,Postgres,2024-04-30 07:25:43.343264
622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,Postgres,2024-04-30 07:25:43.343264
623,678,4,2016-12-24,2016-12-26,2016-12-27,2,6,Postgres,2024-04-30 07:25:43.343264
624,814,4,2016-12-24,2016-12-25,2016-12-27,2,6,Postgres,2024-04-30 07:25:43.343264
625,1163,4,2016-12-25,2016-12-28,2016-12-26,1,2,Postgres,2024-04-30 07:25:43.343264
626,130,4,2016-12-25,2016-12-28,2016-12-27,2,7,Postgres,2024-04-30 07:25:43.343264
627,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,Postgres,2024-04-30 07:25:43.343264
628,561,4,2016-12-26,2016-12-29,2016-12-27,1,3,Postgres,2024-04-30 07:25:43.343264
629,973,4,2016-12-26,2016-12-27,2016-12-29,1,2,Postgres,2024-04-30 07:25:43.343264
630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,Postgres,2024-04-30 07:25:43.343264
631,855,4,2016-12-27,2016-12-29,2016-12-29,1,3,Postgres,2024-04-30 07:25:43.343264
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,Postgres,2024-04-30 07:25:43.343264
633,1040,4,2016-12-28,2016-12-31,2016-12-30,3,8,Postgres,2024-04-30 07:25:43.343264
634,27,4,2016-12-29,2017-01-01,2016-12-30,2,6,Postgres,2024-04-30 07:25:43.343264
635,520,4,2016-12-30,2017-01-02,2016-12-31,2,6,Postgres,2024-04-30 07:25:43.343264
636,532,4,2017-01-03,2017-01-04,2017-01-05,1,2,Postgres,2024-04-30 07:25:43.343264
637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,Postgres,2024-04-30 07:25:43.343264
638,1302,4,2017-01-04,2017-01-05,2017-01-06,2,7,Postgres,2024-04-30 07:25:43.343264
639,550,4,2017-01-06,2017-01-07,2017-01-07,2,6,Postgres,2024-04-30 07:25:43.343264
640,1093,4,2017-01-06,2017-01-08,2017-01-07,2,6,Postgres,2024-04-30 07:25:43.343264
641,673,4,2017-01-07,2017-01-10,2017-01-08,1,3,Postgres,2024-04-30 07:25:43.343264
642,847,4,2017-01-07,2017-01-09,2017-01-10,2,7,Postgres,2024-04-30 07:25:43.343264
643,901,4,2017-01-08,2017-01-09,2017-01-11,1,3,Postgres,2024-04-30 07:25:43.343264
644,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,Postgres,2024-04-30 07:25:43.343264
645,1199,4,2017-01-08,2017-01-11,2017-01-10,2,6,Postgres,2024-04-30 07:25:43.343264
646,975,4,2017-01-09,2017-01-12,2017-01-11,1,2,Postgres,2024-04-30 07:25:43.343264
647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,Postgres,2024-04-30 07:25:43.343264
648,684,4,2017-01-09,2017-01-11,2017-01-11,2,6,Postgres,2024-04-30 07:25:43.343264
649,1153,4,2017-01-10,2017-01-11,2017-01-13,1,3,Postgres,2024-04-30 07:25:43.343264
650,729,4,2017-01-11,2017-01-14,2017-01-12,1,2,Postgres,2024-04-30 07:25:43.343264
651,190,4,2017-01-11,2017-01-13,2017-01-13,2,7,Postgres,2024-04-30 07:25:43.343264
652,985,4,2017-01-12,2017-01-15,2017-01-13,3,9,Postgres,2024-04-30 07:25:43.343264
653,1249,4,2017-01-14,2017-01-17,2017-01-15,1,2,Postgres,2024-04-30 07:25:43.343264
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,Postgres,2024-04-30 07:25:43.343264
655,347,4,2017-01-16,2017-01-17,2017-01-18,1,3,Postgres,2024-04-30 07:25:43.343264
656,949,4,2017-01-16,2017-01-17,2017-01-18,2,7,Postgres,2024-04-30 07:25:43.343264
657,349,4,2017-01-17,2017-01-19,2017-01-20,1,2,Postgres,2024-04-30 07:25:43.343264
658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,Postgres,2024-04-30 07:25:43.343264
659,1391,4,2017-01-17,2017-01-19,2017-01-18,2,7,Postgres,2024-04-30 07:25:43.343264
660,383,4,2017-01-18,2017-01-19,2017-01-19,2,7,Postgres,2024-04-30 07:25:43.343264
661,626,4,2017-01-18,2017-01-19,2017-01-20,2,6,Postgres,2024-04-30 07:25:43.343264
662,1125,4,2017-01-19,2017-01-20,2017-01-20,1,3,Postgres,2024-04-30 07:25:43.343264
663,344,4,2017-01-20,2017-01-22,2017-01-23,1,3,Postgres,2024-04-30 07:25:43.343264
664,681,4,2017-01-20,2017-01-23,2017-01-22,2,7,Postgres,2024-04-30 07:25:43.343264
665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,Postgres,2024-04-30 07:25:43.343264
666,770,4,2017-01-21,2017-01-22,2017-01-24,2,7,Postgres,2024-04-30 07:25:43.343264
667,858,4,2017-01-22,2017-01-24,2017-01-25,2,7,Postgres,2024-04-30 07:25:43.343264
668,297,4,2017-01-22,2017-01-23,2017-01-24,3,8,Postgres,2024-04-30 07:25:43.343264
669,745,4,2017-01-23,2017-01-24,2017-01-26,2,7,Postgres,2024-04-30 07:25:43.343264
670,361,4,2017-01-24,2017-01-25,2017-01-25,2,6,Postgres,2024-04-30 07:25:43.343264
671,922,4,2017-01-25,2017-01-28,2017-01-26,2,7,Postgres,2024-04-30 07:25:43.343264
672,908,4,2017-01-26,2017-01-29,2017-01-29,2,6,Postgres,2024-04-30 07:25:43.343264
673,64,4,2017-01-26,2017-01-28,2017-01-27,3,9,Postgres,2024-04-30 07:25:43.343264
674,733,4,2017-01-27,2017-01-28,2017-01-29,2,6,Postgres,2024-04-30 07:25:43.343264
675,291,4,2017-01-28,2017-01-31,2017-01-30,2,7,Postgres,2024-04-30 07:25:43.343264
676,790,4,2017-01-28,2017-01-30,2017-01-31,2,7,Postgres,2024-04-30 07:25:43.343264
677,809,4,2017-01-28,2017-01-31,2017-01-30,2,7,Postgres,2024-04-30 07:25:43.343264
678,250,4,2017-01-28,2017-01-29,2017-01-31,3,9,Postgres,2024-04-30 07:25:43.343264
679,81,4,2017-01-29,2017-01-30,2017-01-30,1,3,Postgres,2024-04-30 07:25:43.343264
680,245,4,2017-01-29,2017-02-01,2017-01-30,1,3,Postgres,2024-04-30 07:25:43.343264
681,499,4,2017-01-29,2017-02-01,2017-01-31,2,7,Postgres,2024-04-30 07:25:43.343264
682,614,4,2017-01-29,2017-01-30,2017-01-30,2,6,Postgres,2024-04-30 07:25:43.343264
683,741,4,2017-01-29,2017-01-31,2017-02-01,2,6,Postgres,2024-04-30 07:25:43.343264
684,762,4,2017-01-31,2017-02-01,2017-02-02,2,6,Postgres,2024-04-30 07:25:43.343264
685,976,4,2017-01-31,2017-02-03,2017-02-02,2,7,Postgres,2024-04-30 07:25:43.343264
686,380,4,2017-02-01,2017-02-03,2017-02-04,2,7,Postgres,2024-04-30 07:25:43.343264
687,530,4,2017-02-02,2017-02-05,2017-02-04,1,3,Postgres,2024-04-30 07:25:43.343264
688,343,4,2017-02-02,2017-02-03,2017-02-05,2,7,Postgres,2024-04-30 07:25:43.343264
689,884,4,2017-02-02,2017-02-03,2017-02-05,2,7,Postgres,2024-04-30 07:25:43.343264
690,1097,4,2017-02-03,2017-02-04,2017-02-06,1,2,Postgres,2024-04-30 07:25:43.343264
691,1081,4,2017-02-04,2017-02-06,2017-02-06,2,7,Postgres,2024-04-30 07:25:43.343264
692,2,3,2017-02-05,2017-02-05,2017-02-06,1,3,Postgres,2024-04-30 07:25:43.343264
693,1233,4,2017-02-05,2017-02-07,2017-02-06,1,3,Postgres,2024-04-30 07:25:43.343264
694,58,4,2017-02-05,2017-02-06,2017-02-08,2,7,Postgres,2024-04-30 07:25:43.343264
695,606,4,2017-02-05,2017-02-08,2017-02-07,2,7,Postgres,2024-04-30 07:25:43.343264
696,1242,4,2017-02-05,2017-02-08,2017-02-08,2,7,Postgres,2024-04-30 07:25:43.343264
697,562,4,2017-02-06,2017-02-08,2017-02-09,1,2,Postgres,2024-04-30 07:25:43.343264
698,543,4,2017-02-06,2017-02-08,2017-02-09,3,8,Postgres,2024-04-30 07:25:43.343264
699,958,4,2017-02-06,2017-02-08,2017-02-09,3,9,Postgres,2024-04-30 07:25:43.343264
700,4,4,2017-02-07,2017-02-10,2017-02-08,2,6,Postgres,2024-04-30 07:25:43.343264
701,850,4,2017-02-07,2017-02-08,2017-02-09,3,9,Postgres,2024-04-30 07:25:43.343264
702,1352,4,2017-02-08,2017-02-09,2017-02-11,1,3,Postgres,2024-04-30 07:25:43.343264
703,417,4,2017-02-08,2017-02-09,2017-02-09,2,7,Postgres,2024-04-30 07:25:43.343264
704,1137,4,2017-02-08,2017-02-09,2017-02-11,2,6,Postgres,2024-04-30 07:25:43.343264
705,1196,4,2017-02-08,2017-02-11,2017-02-11,2,7,Postgres,2024-04-30 07:25:43.343264
706,1271,4,2017-02-09,2017-02-12,2017-02-10,1,2,Postgres,2024-04-30 07:25:43.343264
707,79,4,2017-02-09,2017-02-11,2017-02-11,2,7,Postgres,2024-04-30 07:25:43.343264
708,660,4,2017-02-10,2017-02-12,2017-02-11,1,2,Postgres,2024-04-30 07:25:43.343264
709,1162,4,2017-02-11,2017-02-13,2017-02-12,2,6,Postgres,2024-04-30 07:25:43.343264
710,295,4,2017-02-13,2017-02-15,2017-02-16,2,6,Postgres,2024-04-30 07:25:43.343264
711,1246,4,2017-02-13,2017-02-16,2017-02-14,2,6,Postgres,2024-04-30 07:25:43.343264
712,173,4,2017-02-13,2017-02-14,2017-02-16,3,9,Postgres,2024-04-30 07:25:43.343264
713,207,4,2017-02-13,2017-02-14,2017-02-15,3,8,Postgres,2024-04-30 07:25:43.343264
714,805,4,2017-02-14,2017-02-17,2017-02-15,2,7,Postgres,2024-04-30 07:25:43.343264
715,12,3,2017-02-15,2017-02-15,2017-02-16,2,6,Postgres,2024-04-30 07:25:43.343264
716,672,4,2017-02-15,2017-02-17,2017-02-18,2,6,Postgres,2024-04-30 07:25:43.343264
717,1312,4,2017-02-15,2017-02-18,2017-02-17,2,6,Postgres,2024-04-30 07:25:43.343264
718,38,4,2017-02-16,2017-02-17,2017-02-17,2,7,Postgres,2024-04-30 07:25:43.343264
719,200,4,2017-02-16,2017-02-19,2017-02-18,2,6,Postgres,2024-04-30 07:25:43.343264
720,382,4,2017-02-16,2017-02-19,2017-02-19,2,6,Postgres,2024-04-30 07:25:43.343264
721,625,4,2017-02-16,2017-02-19,2017-02-17,2,7,Postgres,2024-04-30 07:25:43.343264
722,1399,4,2017-02-18,2017-02-20,2017-02-21,2,7,Postgres,2024-04-30 07:25:43.343264
723,845,4,2017-02-19,2017-02-21,2017-02-22,2,6,Postgres,2024-04-30 07:25:43.343264
724,864,4,2017-02-19,2017-02-22,2017-02-21,2,6,Postgres,2024-04-30 07:25:43.343264
725,870,4,2017-02-19,2017-02-22,2017-02-22,2,7,Postgres,2024-04-30 07:25:43.343264
726,969,4,2017-02-19,2017-02-22,2017-02-20,2,6,Postgres,2024-04-30 07:25:43.343264
727,962,4,2017-02-19,2017-02-22,2017-02-21,3,9,Postgres,2024-04-30 07:25:43.343264
728,1138,4,2017-02-20,2017-02-21,2017-02-23,1,3,Postgres,2024-04-30 07:25:43.343264
729,897,4,2017-02-20,2017-02-22,2017-02-21,2,7,Postgres,2024-04-30 07:25:43.343264
730,500,4,2017-02-21,2017-02-24,2017-02-22,2,6,Postgres,2024-04-30 07:25:43.343264
731,910,4,2017-02-25,2017-02-27,2017-02-27,3,9,Postgres,2024-04-30 07:25:43.343264
732,147,4,2017-02-26,2017-02-27,2017-03-01,2,7,Postgres,2024-04-30 07:25:43.343264
733,832,4,2017-02-26,2017-03-01,2017-02-27,2,7,Postgres,2024-04-30 07:25:43.343264
734,939,4,2017-02-26,2017-02-28,2017-03-01,3,9,Postgres,2024-04-30 07:25:43.343264
735,20,3,2017-02-27,2017-02-27,2017-02-28,3,9,Postgres,2024-04-30 07:25:43.343264
736,184,4,2017-02-27,2017-02-28,2017-02-28,2,7,Postgres,2024-04-30 07:25:43.343264
737,694,4,2017-02-27,2017-03-01,2017-02-28,2,6,Postgres,2024-04-30 07:25:43.343264
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,Postgres,2024-04-30 07:25:43.343264
739,49,4,2017-02-28,2017-03-01,2017-03-02,2,6,Postgres,2024-04-30 07:25:43.343264
740,1113,4,2017-02-28,2017-03-01,2017-03-02,2,6,Postgres,2024-04-30 07:25:43.343264
741,119,4,2017-02-28,2017-03-01,2017-03-01,3,8,Postgres,2024-04-30 07:25:43.343264
742,433,4,2017-02-28,2017-03-01,2017-03-01,3,9,Postgres,2024-04-30 07:25:43.343264
743,137,4,2017-03-01,2017-03-04,2017-03-04,2,6,Postgres,2024-04-30 07:25:43.343264
744,166,4,2017-03-01,2017-03-02,2017-03-02,2,7,Postgres,2024-04-30 07:25:43.343264
745,698,4,2017-03-01,2017-03-03,2017-03-03,2,7,Postgres,2024-04-30 07:25:43.343264
746,391,4,2017-03-02,2017-03-04,2017-03-05,1,3,Postgres,2024-04-30 07:25:43.343264
747,87,4,2017-03-03,2017-03-04,2017-03-05,1,3,Postgres,2024-04-30 07:25:43.343264
748,1072,4,2017-03-03,2017-03-05,2017-03-04,3,8,Postgres,2024-04-30 07:25:43.343264
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,Postgres,2024-04-30 07:25:43.343264
750,232,4,2017-03-04,2017-03-07,2017-03-05,3,8,Postgres,2024-04-30 07:25:43.343264
751,731,4,2017-03-05,2017-03-08,2017-03-07,1,3,Postgres,2024-04-30 07:25:43.343264
752,335,4,2017-03-05,2017-03-06,2017-03-07,2,6,Postgres,2024-04-30 07:25:43.343264
753,1201,4,2017-03-05,2017-03-08,2017-03-08,2,7,Postgres,2024-04-30 07:25:43.343264
754,646,4,2017-03-06,2017-03-07,2017-03-08,1,2,Postgres,2024-04-30 07:25:43.343264
755,531,4,2017-03-06,2017-03-07,2017-03-07,2,6,Postgres,2024-04-30 07:25:43.343264
756,1143,4,2017-03-06,2017-03-07,2017-03-09,2,6,Postgres,2024-04-30 07:25:43.343264
757,1336,4,2017-03-06,2017-03-08,2017-03-09,2,7,Postgres,2024-04-30 07:25:43.343264
758,953,4,2017-03-06,2017-03-08,2017-03-07,3,9,Postgres,2024-04-30 07:25:43.343264
759,284,4,2017-03-07,2017-03-09,2017-03-08,2,7,Postgres,2024-04-30 07:25:43.343264
760,1104,4,2017-03-07,2017-03-10,2017-03-10,2,6,Postgres,2024-04-30 07:25:43.343264
761,1291,4,2017-03-07,2017-03-08,2017-03-10,2,7,Postgres,2024-04-30 07:25:43.343264
762,572,4,2017-03-08,2017-03-09,2017-03-09,2,6,Postgres,2024-04-30 07:25:43.343264
763,842,4,2017-03-08,2017-03-10,2017-03-09,3,9,Postgres,2024-04-30 07:25:43.343264
764,701,4,2017-03-09,2017-03-10,2017-03-12,1,2,Postgres,2024-04-30 07:25:43.343264
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,Postgres,2024-04-30 07:25:43.343264
766,141,4,2017-03-09,2017-03-11,2017-03-12,2,6,Postgres,2024-04-30 07:25:43.343264
767,564,4,2017-03-09,2017-03-10,2017-03-11,2,7,Postgres,2024-04-30 07:25:43.343264
768,841,4,2017-03-09,2017-03-12,2017-03-10,2,7,Postgres,2024-04-30 07:25:43.343264
769,946,4,2017-03-09,2017-03-11,2017-03-11,2,6,Postgres,2024-04-30 07:25:43.343264
770,135,4,2017-03-09,2017-03-11,2017-03-11,3,9,Postgres,2024-04-30 07:25:43.343264
771,671,4,2017-03-11,2017-03-14,2017-03-12,1,3,Postgres,2024-04-30 07:25:43.343264
772,448,4,2017-03-11,2017-03-12,2017-03-13,2,7,Postgres,2024-04-30 07:25:43.343264
773,1385,4,2017-03-11,2017-03-12,2017-03-12,2,6,Postgres,2024-04-30 07:25:43.343264
774,690,4,2017-03-12,2017-03-14,2017-03-14,2,6,Postgres,2024-04-30 07:25:43.343264
775,968,4,2017-03-12,2017-03-13,2017-03-13,2,6,Postgres,2024-04-30 07:25:43.343264
776,490,4,2017-03-13,2017-03-15,2017-03-16,2,6,Postgres,2024-04-30 07:25:43.343264
777,496,4,2017-03-13,2017-03-16,2017-03-16,2,6,Postgres,2024-04-30 07:25:43.343264
778,56,3,2017-03-15,2017-03-15,2017-03-16,3,9,Postgres,2024-04-30 07:25:43.343264
779,367,4,2017-03-15,2017-03-16,2017-03-18,2,6,Postgres,2024-04-30 07:25:43.343264
780,592,4,2017-03-15,2017-03-17,2017-03-17,2,6,Postgres,2024-04-30 07:25:43.343264
781,1018,4,2017-03-15,2017-03-16,2017-03-17,2,6,Postgres,2024-04-30 07:25:43.343264
782,1298,4,2017-03-15,2017-03-16,2017-03-18,2,7,Postgres,2024-04-30 07:25:43.343264
783,1343,4,2017-03-16,2017-03-19,2017-03-17,1,2,Postgres,2024-04-30 07:25:43.343264
784,430,4,2017-03-16,2017-03-19,2017-03-19,2,7,Postgres,2024-04-30 07:25:43.343264
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,Postgres,2024-04-30 07:25:43.343264
786,249,4,2017-03-18,2017-03-20,2017-03-19,2,6,Postgres,2024-04-30 07:25:43.343264
787,700,4,2017-03-18,2017-03-20,2017-03-19,3,9,Postgres,2024-04-30 07:25:43.343264
788,1363,4,2017-03-18,2017-03-20,2017-03-20,3,9,Postgres,2024-04-30 07:25:43.343264
789,772,4,2017-03-19,2017-03-20,2017-03-20,2,6,Postgres,2024-04-30 07:25:43.343264
790,1015,4,2017-03-19,2017-03-21,2017-03-22,2,7,Postgres,2024-04-30 07:25:43.343264
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,Postgres,2024-04-30 07:25:43.343264
792,479,4,2017-03-22,2017-03-23,2017-03-24,2,6,Postgres,2024-04-30 07:25:43.343264
793,653,4,2017-03-23,2017-03-24,2017-03-24,2,6,Postgres,2024-04-30 07:25:43.343264
794,863,4,2017-03-23,2017-03-25,2017-03-24,2,7,Postgres,2024-04-30 07:25:43.343264
795,992,4,2017-03-23,2017-03-25,2017-03-26,2,7,Postgres,2024-04-30 07:25:43.343264
796,154,4,2017-03-23,2017-03-26,2017-03-25,3,9,Postgres,2024-04-30 07:25:43.343264
797,374,4,2017-03-24,2017-03-26,2017-03-26,2,7,Postgres,2024-04-30 07:25:43.343264
798,619,4,2017-03-26,2017-03-28,2017-03-29,1,3,Postgres,2024-04-30 07:25:43.343264
799,607,4,2017-03-27,2017-03-28,2017-03-29,1,3,Postgres,2024-04-30 07:25:43.343264
800,1057,4,2017-03-27,2017-03-29,2017-03-28,2,6,Postgres,2024-04-30 07:25:43.343264
801,78,4,2017-03-28,2017-03-29,2017-03-30,1,2,Postgres,2024-04-30 07:25:43.343264
802,340,4,2017-03-28,2017-03-29,2017-03-30,2,6,Postgres,2024-04-30 07:25:43.343264
803,1105,4,2017-03-28,2017-03-31,2017-03-30,3,8,Postgres,2024-04-30 07:25:43.343264
804,95,4,2017-03-29,2017-03-31,2017-03-30,2,6,Postgres,2024-04-30 07:25:43.343264
805,420,4,2017-03-29,2017-03-30,2017-04-01,2,6,Postgres,2024-04-30 07:25:43.343264
806,234,4,2017-03-30,2017-03-31,2017-03-31,2,7,Postgres,2024-04-30 07:25:43.343264
