order_id,item_id,product_id,quantity,list_price,discount,source_x,timesamp,EGP,list_price_egp
948,5,72,2,619.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,29681.46
949,1,9,2,2999.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
949,2,55,2,2699.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,129259.59
950,1,56,1,5499.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,263307.07
951,1,59,1,2599.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,124472.18
951,2,43,2,5299.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,253732.25
951,3,62,2,3499.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,167558.87
952,1,20,2,599.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
952,2,57,1,1999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,95747.72
953,1,23,2,299.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
954,1,4,2,2899.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
955,1,43,1,5299.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,253732.25
955,2,31,2,1632.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,78177.93
955,3,96,1,349.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,16755.46
955,4,63,1,3499.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,167558.87
956,1,76,2,299.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
956,2,23,1,299.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
956,3,73,2,749.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,35905.1
956,4,13,2,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
956,5,79,2,402.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,19292.78
957,1,108,2,449.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,21542.87
957,2,14,2,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
957,3,70,2,659.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,31596.43
957,4,66,1,250.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12015.92
957,5,111,1,470.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,22548.22
958,1,51,1,6499.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,311181.17
958,2,76,1,299.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
959,1,15,1,529.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
959,2,72,1,619.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,29681.46
959,3,41,1,1469.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,70374.45
959,4,65,1,346.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,16611.83
960,1,73,2,749.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,35905.1
960,2,52,1,875.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,41937.23
960,3,48,2,1499.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,71810.67
961,1,105,1,533.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,25564.29
961,2,47,2,5299.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,253732.25
961,3,65,2,346.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,16611.83
962,1,65,2,346.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,16611.83
962,2,64,2,489.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,23457.83
963,1,4,1,2899.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
964,1,90,1,209.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,10053.08
964,2,74,1,439.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,21064.13
965,1,90,2,209.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,10053.08
966,2,73,1,749.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,35905.1
967,1,66,1,250.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12015.92
967,2,77,2,799.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,38298.8
967,4,103,1,551.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,26426.02
968,2,61,2,4999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,239370.02
968,3,10,2,1549.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
969,1,74,1,439.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,21064.13
969,2,36,1,832.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,39878.65
970,1,85,1,329.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,15797.97
970,2,48,2,1499.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,71810.67
970,3,54,2,3199.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,153196.64
970,4,68,1,449.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,21542.87
971,1,70,2,659.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,31596.43
971,2,65,2,346.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,16611.83
971,3,8,2,1799.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
971,4,12,2,549.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
971,5,38,1,549.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
972,1,100,1,489.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,23457.83
972,2,63,1,3499.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,167558.87
973,1,4,2,2899.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,138834.41
973,2,28,2,2499.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,119684.77
973,3,47,2,5299.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,253732.25
973,4,71,1,416.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,19963.02
974,1,33,2,469.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
974,2,22,2,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
975,1,110,2,470.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,22548.22
976,1,26,2,599.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
976,2,39,1,1499.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,71810.67
977,1,52,2,875.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,41937.23
977,2,69,2,416.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,19963.02
977,3,27,1,999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
977,4,80,2,761.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,36479.59
978,1,106,2,449.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,21542.87
978,2,25,2,499.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,23936.57
978,3,108,2,449.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,21542.87
979,1,55,1,2699.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,129259.59
979,2,71,2,416.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,19963.02
979,3,12,2,549.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
979,4,52,1,875.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,41937.23
980,1,49,2,3499.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,167558.87
980,2,9,1,2999.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
980,3,64,1,489.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,23457.83
981,1,35,1,832.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,39878.65
981,2,95,2,299.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
981,3,21,2,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
981,4,36,2,832.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,39878.65
981,5,61,1,4999.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,239370.02
982,1,22,2,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
982,2,110,1,470.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,22548.22
982,3,52,1,875.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,41937.23
982,4,40,2,4999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,239370.02
983,1,63,1,3499.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,167558.87
983,2,20,2,599.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
983,3,68,1,449.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,21542.87
983,4,81,2,1099.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,52661.03
984,1,68,1,449.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,21542.87
984,2,81,2,1099.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,52661.03
984,3,12,1,549.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
984,4,111,1,470.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,22548.22
985,1,5,2,1320.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,63241.21
985,2,59,1,2599.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,124472.18
985,3,78,2,647.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,31021.94
986,2,78,1,647.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,31021.94
986,3,26,2,599.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
987,1,51,2,6499.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,311181.17
987,2,60,2,1559.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,74683.12
987,3,80,1,761.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,36479.59
988,1,35,1,832.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,39878.65
988,2,38,1,549.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
988,3,12,2,549.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
989,1,99,1,299.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
989,2,27,1,999.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
989,3,70,1,659.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,31596.43
989,5,5,1,1320.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,63241.21
990,1,6,2,469.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
990,2,29,1,999.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
990,3,91,1,349.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,16755.46
990,4,14,2,269.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
991,1,9,2,2999.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
991,2,79,1,402.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,19292.78
991,3,34,1,469.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
992,1,45,1,869.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,41649.99
992,2,102,1,489.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,23457.83
992,3,20,1,599.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
992,4,101,2,339.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,16276.72
992,5,7,1,3999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
993,1,58,1,4999.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,239370.02
993,2,36,2,832.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,39878.65
993,3,10,2,1549.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
993,4,99,2,299.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
993,5,79,2,402.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,19292.78
994,1,37,2,379.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,18191.68
994,2,45,1,869.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,41649.99
994,3,66,1,250.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12015.92
995,1,16,2,599.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
995,2,90,1,209.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,10053.08
995,3,101,1,339.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,16276.72
996,1,68,2,449.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,21542.87
996,2,32,1,469.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
997,2,105,2,533.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,25564.29
997,3,14,2,269.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
998,1,26,2,599.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
998,2,105,1,533.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,25564.29
999,1,70,2,659.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,31596.43
999,2,106,1,449.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,21542.87
1000,1,65,2,346.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,16611.83
1000,2,111,1,470.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,22548.22
1000,3,19,2,449.0,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
1000,4,29,2,999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
1001,1,72,1,619.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,29681.46
1001,2,45,2,869.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,41649.99
1001,3,58,1,4999.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,239370.02
1001,4,111,1,470.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,22548.22
1002,1,100,1,489.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,23457.83
1002,3,8,2,1799.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
1002,4,79,1,402.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,19292.78
1003,1,34,2,469.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
1003,2,51,2,6499.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,311181.17
1004,1,36,2,832.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,39878.65
1005,1,14,2,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
1005,2,81,2,1099.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,52661.03
1005,3,99,1,299.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
1006,1,20,1,599.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
1006,2,68,1,449.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,21542.87
1006,3,56,2,5499.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,263307.07
1006,4,65,1,346.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,16611.83
1006,5,46,1,1409.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,67502.0
1007,1,26,1,599.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
1007,2,11,1,1680.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,80475.88
1007,3,85,2,329.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,15797.97
1007,4,76,1,299.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
1007,5,106,2,449.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,21542.87
1008,1,71,1,416.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,19963.02
1008,2,2,1,749.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,35905.1
1008,3,95,1,299.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
1009,1,95,2,299.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
1009,2,44,1,539.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,25851.54
1010,1,109,2,416.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,19963.02
1011,2,99,2,299.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
1011,3,16,2,599.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
1011,4,68,2,449.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,21542.87
1012,1,8,1,1799.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
1012,2,64,1,489.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,23457.83
1013,1,60,2,1559.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,74683.12
1014,1,97,1,349.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,16755.46
1014,2,45,2,869.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,41649.99
1014,3,81,2,1099.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,52661.03
1014,4,59,1,2599.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,124472.18
1015,1,6,2,469.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
1015,2,73,2,749.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,35905.1
1015,3,101,2,339.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,16276.72
1015,4,13,1,269.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
1016,1,76,2,299.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
1017,1,89,1,209.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,10053.08
1017,2,82,2,659.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,31596.43
1017,3,100,1,489.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,23457.83
1017,4,18,2,449.0,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
1017,5,77,2,799.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,38298.8
1018,1,76,2,299.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
1018,2,97,2,349.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,16755.46
1018,3,91,1,349.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,16755.46
1019,1,30,1,999.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
1019,2,52,1,875.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,41937.23
1019,3,37,1,379.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,18191.68
1019,4,93,2,209.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,10053.08
1020,1,20,2,599.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
1020,2,69,2,416.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,19963.02
1020,3,15,1,529.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
1020,4,57,2,1999.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,95747.72
1020,5,40,2,4999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,239370.02
1021,1,49,2,3499.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,167558.87
1021,2,23,2,299.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
1022,1,33,1,469.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
1022,2,46,1,1409.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,67502.0
1022,3,65,1,346.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,16611.83
1022,4,5,1,1320.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,63241.21
1023,1,91,1,349.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,16755.46
1023,2,43,2,5299.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,253732.25
1024,1,104,1,481.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,23074.84
1024,2,28,2,2499.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,119684.77
1024,3,98,2,489.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,23457.83
1024,4,96,2,349.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,16755.46
1024,5,91,1,349.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,16755.46
1025,1,89,1,209.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,10053.08
1025,2,102,1,489.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,23457.83
1025,3,39,1,1499.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,71810.67
1025,4,15,1,529.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,25372.79
1025,5,66,2,250.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12015.92
1026,1,7,2,3999.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,191495.92
1027,1,95,2,299.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
1027,2,14,2,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
1028,1,111,2,470.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,22548.22
1028,2,10,1,1549.0,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
1028,3,41,1,1469.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,70374.45
1028,4,35,2,832.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,39878.65
1028,5,108,1,449.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,21542.87
1029,1,20,1,599.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
1029,2,55,1,2699.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,129259.59
1029,3,40,1,4999.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,239370.02
1029,4,68,2,449.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,21542.87
1030,1,27,1,999.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
1030,2,10,2,1549.0,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,74156.98
1030,3,72,1,619.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,29681.46
1031,1,27,2,999.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
1031,2,108,2,449.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,21542.87
1032,1,60,2,1559.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,74683.12
1032,2,17,1,429.0,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,20537.99
1033,1,26,1,599.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
1033,2,109,2,416.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,19963.02
1033,3,27,2,999.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
1034,1,101,1,339.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,16276.72
1034,2,8,2,1799.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
1034,3,11,2,1680.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,80475.88
1034,4,21,1,269.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,12925.53
1035,1,96,1,349.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,16755.46
1036,1,55,2,2699.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,129259.59
1036,2,76,1,299.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
1036,3,18,2,449.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
1036,4,65,2,346.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,16611.83
1036,5,12,1,549.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,26330.28
1037,1,74,2,439.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,21064.13
1037,2,3,1,999.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
1037,3,65,2,346.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,16611.83
1037,4,92,1,209.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,10053.08
1038,2,9,1,2999.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,143621.82
1039,1,18,2,449.0,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,21495.47
1040,1,97,1,349.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,16755.46
1040,2,28,2,2499.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,119684.77
1040,3,64,1,489.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,23457.83
1040,4,27,2,999.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,47873.62
1040,5,8,2,1799.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,86172.9
1041,1,89,1,209.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,10053.08
1041,2,61,2,4999.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,239370.02
1041,3,94,2,249.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,11968.05
1042,1,23,1,299.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,14361.75
1043,1,55,2,2699.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,129259.59
1043,2,20,1,599.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,28723.98
1044,1,97,2,349.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,16755.46
1045,1,28,1,2499.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,119684.77
1045,2,104,2,481.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,23074.84
1046,1,60,1,1559.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,74683.12
1046,2,79,1,402.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,19292.78
1046,3,32,1,469.99,0.07,Postgres,2024-04-30 07:26:35.012252,47.8741,22500.35
1046,4,41,2,1469.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,70374.45
1046,5,17,2,429.0,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,20537.99
1047,1,28,2,2499.99,0.1,Postgres,2024-04-30 07:26:35.012252,47.8741,119684.77
1047,2,78,1,647.99,0.2,Postgres,2024-04-30 07:26:35.012252,47.8741,31021.94
1047,3,35,1,832.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,39878.65
1047,4,49,1,3499.99,0.05,Postgres,2024-04-30 07:26:35.012252,47.8741,167558.87
