order_id,customer_id,order_status,order_date,required_date,shipped_date,store_id,staff_id,source_x,late_delivery,latency_days,weekend,item_id,product_id,quantity,list_price_x,discount,source_x,EGP,list_price_egp,product_name,brand_id,category_id,model_year,source_y,timestamp
533,1334,4,2016-10-29,2016-11-01,2016-11-01,2,6,Postgres,True,,False,4,25,1,499.99,0.05,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
537,1353,4,2016-10-31,2016-11-01,2016-11-03,1,2,Postgres,True,,False,4,25,2,499.99,0.2,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
543,62,4,2016-11-06,2016-11-09,2016-11-08,2,6,Postgres,False,1.0,False,1,25,1,499.99,0.2,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
545,1108,4,2016-11-08,2016-11-10,2016-11-09,3,9,Postgres,False,1.0,False,1,25,2,499.99,0.2,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
562,942,4,2016-11-19,2016-11-20,2016-11-22,2,7,Postgres,True,,False,1,25,2,499.99,0.07,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
565,894,4,2016-11-21,2016-11-22,2016-11-22,2,7,Postgres,True,,False,2,25,2,499.99,0.1,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
578,819,4,2016-11-27,2016-11-28,2016-11-29,2,7,Postgres,True,,False,2,25,2,499.99,0.2,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
591,1211,4,2016-12-06,2016-12-09,2016-12-09,2,7,Postgres,True,,False,2,25,2,499.99,0.05,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
593,50,4,2016-12-07,2016-12-10,2016-12-08,3,8,Postgres,False,2.0,False,2,25,1,499.99,0.07,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
605,1208,4,2016-12-10,2016-12-11,2016-12-12,2,6,Postgres,True,,True,2,25,2,499.99,0.05,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
619,454,4,2016-12-22,2016-12-25,2016-12-25,2,7,Postgres,True,,True,1,25,1,499.99,0.07,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,Postgres,False,1.0,True,4,25,1,499.99,0.07,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
630,1404,4,2016-12-26,2016-12-27,2016-12-28,2,6,Postgres,True,,False,2,25,1,499.99,0.1,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
632,163,4,2016-12-27,2016-12-29,2016-12-29,2,7,Postgres,True,,False,1,25,1,499.99,0.2,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
647,283,4,2017-01-09,2017-01-10,2017-01-11,2,7,Postgres,True,,False,1,25,2,499.99,0.07,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
665,29,4,2017-01-21,2017-01-22,2017-01-23,2,6,Postgres,True,,True,3,25,2,499.99,0.05,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
702,1352,4,2017-02-08,2017-02-09,2017-02-11,1,3,Postgres,True,,False,1,25,2,499.99,0.05,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
738,124,4,2017-02-28,2017-03-01,2017-03-03,1,2,Postgres,True,,False,3,25,1,499.99,0.1,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
765,1152,4,2017-03-09,2017-03-11,2017-03-12,1,2,Postgres,True,,True,3,25,1,499.99,0.2,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
785,794,4,2017-03-18,2017-03-19,2017-03-20,1,2,Postgres,True,,True,3,25,1,499.99,0.07,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
791,432,4,2017-03-20,2017-03-22,2017-03-23,2,6,Postgres,True,,False,2,25,2,499.99,0.07,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
828,246,4,2017-04-09,2017-04-10,2017-04-12,2,6,Postgres,True,,False,1,25,2,499.99,0.2,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
860,473,4,2017-04-27,2017-04-29,2017-04-28,2,7,Postgres,False,1.0,False,3,25,1,499.99,0.2,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
941,736,4,2017-06-12,2017-06-14,2017-06-14,1,2,Postgres,True,,False,1,25,1,499.99,0.1,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
943,1025,4,2017-06-13,2017-06-15,2017-06-15,2,6,Postgres,True,,False,1,25,1,499.99,0.2,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
978,1123,4,2017-06-26,2017-06-28,2017-06-27,2,6,Postgres,False,1.0,False,2,25,2,499.99,0.2,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
1071,602,4,2017-08-17,2017-08-20,2017-08-18,3,8,Postgres,False,2.0,False,1,25,2,499.99,0.2,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
1139,1006,4,2017-09-21,2017-09-22,2017-09-23,1,2,Postgres,True,,False,4,25,2,499.99,0.1,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
1237,571,4,2017-11-09,2017-11-12,2017-11-11,1,2,Postgres,False,1.0,False,5,25,1,499.99,0.07,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
1253,44,4,2017-11-18,2017-11-21,2017-11-21,2,6,Postgres,True,,False,1,25,2,499.99,0.1,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
1271,734,4,2017-11-27,2017-11-30,2017-11-30,2,6,Postgres,True,,False,1,25,2,499.99,0.1,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
1296,231,4,2017-12-14,2017-12-17,2017-12-15,1,3,Postgres,False,2.0,False,1,25,2,499.99,0.05,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
1462,1101,4,2018-03-22,2018-03-24,2018-03-24,2,6,Postgres,True,,False,2,25,1,499.99,0.07,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
1546,91,2,2018-04-17,2018-04-17,2018-04-18,1,3,Postgres,True,,False,4,25,1,499.99,0.05,Postgres,47.8741,23936.57,Electra Townie Original 7D - 2015/2016,1,2,2016,datalake,2024-04-30 07:52:07.921605
18,541,4,2016-01-14,2016-01-17,2016-01-15,1,3,Postgres,False,2.0,False,5,9,2,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
19,696,4,2016-01-14,2016-01-17,2016-01-16,1,2,Postgres,False,1.0,False,2,9,2,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
20,923,4,2016-01-14,2016-01-16,2016-01-17,1,2,Postgres,True,,True,1,9,1,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
31,1238,4,2016-01-20,2016-01-22,2016-01-22,3,8,Postgres,True,,False,2,9,2,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
36,1321,4,2016-01-23,2016-01-24,2016-01-24,2,6,Postgres,True,,True,1,9,1,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
79,529,4,2016-02-17,2016-02-20,2016-02-20,1,3,Postgres,True,,False,1,9,2,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
86,276,4,2016-02-21,2016-02-22,2016-02-23,2,7,Postgres,True,,False,1,9,2,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
103,991,4,2016-03-03,2016-03-06,2016-03-05,1,2,Postgres,False,1.0,False,5,9,2,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
105,306,4,2016-03-03,2016-03-05,2016-03-04,2,7,Postgres,False,1.0,False,3,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
126,1365,4,2016-03-16,2016-03-18,2016-03-18,2,7,Postgres,True,,False,1,9,2,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
129,84,4,2016-03-19,2016-03-21,2016-03-21,2,7,Postgres,True,,True,2,9,1,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
132,46,4,2016-03-20,2016-03-22,2016-03-23,1,3,Postgres,True,,False,3,9,1,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
145,366,4,2016-03-27,2016-03-29,2016-03-30,2,6,Postgres,True,,False,2,9,2,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
225,307,4,2016-05-17,2016-05-20,2016-05-19,1,3,Postgres,False,1.0,False,2,9,1,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
240,65,4,2016-05-27,2016-05-29,2016-05-30,2,6,Postgres,True,,True,1,9,1,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
248,1376,4,2016-05-30,2016-06-01,2016-05-31,2,7,Postgres,False,1.0,False,4,9,1,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
262,579,4,2016-06-08,2016-06-11,2016-06-10,3,9,Postgres,False,1.0,False,2,9,2,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
263,1322,4,2016-06-09,2016-06-10,2016-06-12,2,6,Postgres,True,,True,1,9,1,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
265,682,4,2016-06-10,2016-06-12,2016-06-11,2,7,Postgres,False,1.0,False,1,9,2,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
268,540,4,2016-06-11,2016-06-14,2016-06-12,1,3,Postgres,False,2.0,True,3,9,1,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
274,411,4,2016-06-17,2016-06-20,2016-06-18,2,7,Postgres,False,2.0,False,3,9,2,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
276,1227,4,2016-06-18,2016-06-19,2016-06-19,2,6,Postgres,True,,True,3,9,2,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
283,181,4,2016-06-23,2016-06-26,2016-06-26,1,2,Postgres,True,,True,1,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
296,1245,4,2016-07-04,2016-07-07,2016-07-06,2,6,Postgres,False,1.0,False,4,9,1,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
298,885,4,2016-07-04,2016-07-07,2016-07-07,3,9,Postgres,True,,False,4,9,1,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
300,1205,4,2016-07-05,2016-07-08,2016-07-08,2,6,Postgres,True,,False,2,9,2,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
314,1019,4,2016-07-15,2016-07-17,2016-07-17,2,7,Postgres,True,,True,2,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
315,1263,4,2016-07-16,2016-07-19,2016-07-17,2,6,Postgres,False,2.0,True,2,9,1,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
318,1141,4,2016-07-17,2016-07-19,2016-07-20,2,7,Postgres,True,,False,3,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
334,1112,4,2016-07-25,2016-07-28,2016-07-27,2,7,Postgres,False,1.0,False,2,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
338,1333,4,2016-07-28,2016-07-29,2016-07-30,1,3,Postgres,True,,False,5,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
342,806,4,2016-07-31,2016-08-01,2016-08-03,2,7,Postgres,True,,False,2,9,1,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
357,14,3,2016-08-05,2016-08-05,2016-08-06,3,8,Postgres,True,,False,4,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
359,441,4,2016-08-07,2016-08-10,2016-08-10,2,7,Postgres,True,,False,2,9,2,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
379,954,4,2016-08-18,2016-08-21,2016-08-21,2,7,Postgres,True,,True,1,9,1,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
382,199,4,2016-08-20,2016-08-23,2016-08-23,2,6,Postgres,True,,False,2,9,1,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
389,53,4,2016-08-22,2016-08-24,2016-08-25,1,3,Postgres,True,,False,5,9,1,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
390,576,4,2016-08-22,2016-08-24,2016-08-25,3,9,Postgres,True,,False,3,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
400,1295,4,2016-08-29,2016-08-30,2016-08-31,2,6,Postgres,True,,False,2,9,1,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
404,396,4,2016-08-31,2016-09-03,2016-09-01,2,7,Postgres,False,2.0,False,1,9,1,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
410,1151,4,2016-09-01,2016-09-03,2016-09-02,2,6,Postgres,False,1.0,False,2,9,2,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
413,717,4,2016-09-02,2016-09-05,2016-09-03,2,6,Postgres,False,2.0,False,3,9,1,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
419,14,4,2016-09-04,2016-09-07,2016-09-06,3,8,Postgres,False,1.0,False,1,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
434,726,4,2016-09-13,2016-09-15,2016-09-14,2,6,Postgres,False,1.0,False,3,9,1,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
435,77,4,2016-09-14,2016-09-15,2016-09-16,3,9,Postgres,True,,False,2,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
455,1055,4,2016-09-23,2016-09-24,2016-09-24,2,7,Postgres,True,,False,1,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
468,1261,4,2016-09-29,2016-10-02,2016-09-30,1,3,Postgres,False,2.0,False,2,9,2,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
481,481,4,2016-10-04,2016-10-07,2016-10-06,3,9,Postgres,False,1.0,False,3,9,2,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
484,421,4,2016-10-06,2016-10-09,2016-10-07,2,7,Postgres,False,2.0,False,3,9,2,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
486,709,4,2016-10-06,2016-10-08,2016-10-09,2,7,Postgres,True,,True,1,9,1,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
491,1048,4,2016-10-08,2016-10-10,2016-10-11,1,2,Postgres,True,,False,1,9,2,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
495,712,4,2016-10-10,2016-10-12,2016-10-13,1,3,Postgres,True,,False,2,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
524,569,4,2016-10-25,2016-10-26,2016-10-27,1,2,Postgres,True,,False,3,9,1,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
525,1315,4,2016-10-26,2016-10-28,2016-10-29,1,3,Postgres,True,,False,1,9,2,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
527,506,4,2016-10-27,2016-10-29,2016-10-28,1,2,Postgres,False,1.0,False,4,9,2,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
534,1406,4,2016-10-29,2016-10-30,2016-10-31,2,7,Postgres,True,,True,2,9,2,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
539,1144,4,2016-11-02,2016-11-04,2016-11-03,2,7,Postgres,False,1.0,False,1,9,2,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
542,313,4,2016-11-04,2016-11-06,2016-11-05,2,7,Postgres,False,1.0,False,2,9,1,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
547,20,4,2016-11-09,2016-11-11,2016-11-10,3,8,Postgres,False,1.0,False,2,9,1,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
557,1248,4,2016-11-14,2016-11-17,2016-11-15,2,6,Postgres,False,2.0,False,1,9,2,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
558,1443,4,2016-11-15,2016-11-16,2016-11-17,2,7,Postgres,True,,False,3,9,1,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
565,894,4,2016-11-21,2016-11-22,2016-11-22,2,7,Postgres,True,,False,3,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
567,1430,4,2016-11-22,2016-11-23,2016-11-23,1,2,Postgres,True,,False,1,9,1,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
571,5,4,2016-11-24,2016-11-25,2016-11-27,1,2,Postgres,True,,True,2,9,1,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
576,1272,4,2016-11-27,2016-11-30,2016-11-28,1,3,Postgres,False,2.0,True,1,9,1,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
580,581,4,2016-11-30,2016-12-02,2016-12-02,1,3,Postgres,True,,False,4,9,2,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
596,952,4,2016-12-08,2016-12-09,2016-12-09,1,3,Postgres,True,,False,3,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
599,1,4,2016-12-09,2016-12-10,2016-12-12,2,6,Postgres,True,,True,1,9,2,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
604,96,4,2016-12-10,2016-12-13,2016-12-12,2,7,Postgres,False,1.0,True,2,9,2,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
613,1159,4,2016-12-17,2016-12-19,2016-12-19,2,7,Postgres,True,,True,1,9,2,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
622,1398,4,2016-12-23,2016-12-26,2016-12-25,2,7,Postgres,False,1.0,True,1,9,2,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
627,1119,4,2016-12-25,2016-12-26,2016-12-28,2,6,Postgres,True,,False,2,9,2,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
637,512,4,2017-01-03,2017-01-05,2017-01-05,2,6,Postgres,True,,False,1,9,1,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
644,439,4,2017-01-08,2017-01-11,2017-01-10,2,6,Postgres,False,1.0,False,1,9,1,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
654,1129,4,2017-01-14,2017-01-15,2017-01-17,2,7,Postgres,True,,False,1,9,1,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
658,1051,4,2017-01-17,2017-01-18,2017-01-18,2,7,Postgres,True,,False,3,9,1,2999.99,0.05,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
749,255,4,2017-03-04,2017-03-07,2017-03-05,2,7,Postgres,False,2.0,True,1,9,1,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
807,1148,4,2017-03-30,2017-04-01,2017-04-02,2,6,Postgres,True,,True,4,9,2,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
841,428,4,2017-04-15,2017-04-18,2017-04-17,2,7,Postgres,False,1.0,True,2,9,1,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
892,651,4,2017-05-15,2017-05-18,2017-05-17,2,7,Postgres,False,1.0,False,2,9,2,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
949,867,4,2017-06-16,2017-06-18,2017-06-17,1,3,Postgres,False,1.0,False,1,9,2,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
980,328,4,2017-06-26,2017-06-28,2017-06-27,3,9,Postgres,False,1.0,False,2,9,1,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
991,751,4,2017-07-06,2017-07-07,2017-07-09,1,2,Postgres,True,,True,1,9,2,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
1038,1281,4,2017-07-31,2017-08-01,2017-08-03,2,7,Postgres,True,,False,2,9,1,2999.99,0.07,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
1049,194,4,2017-08-09,2017-08-11,2017-08-10,1,2,Postgres,False,1.0,False,1,9,1,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
1067,225,4,2017-08-17,2017-08-19,2017-08-19,2,7,Postgres,True,,False,2,9,2,2999.99,0.2,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
1100,1392,4,2017-08-28,2017-08-29,2017-08-29,2,7,Postgres,True,,False,2,9,2,2999.99,0.1,Postgres,47.8741,143621.82,Trek Conduit+ - 2016,9,5,2016,datalake,2024-04-30 07:52:07.921605
